2025-07-22 13:14:44,997 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:15:40,398 - INFO - User 'Marty' (Role: kiosk_management) logged in.
2025-07-22 13:15:56,757 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:16:48,306 - INFO - User 'Marty' (Role: kiosk_management) logged in.
2025-07-22 13:19:17,199 - INFO - User 'Skyler' (Role: super_user) logged in.
2025-07-22 13:20:06,244 - INFO - User 'system' (Role: system) logged in.
2025-07-22 14:25:49,978 - ERROR - Klipper fetch for 'Ender 3 Neo #3': 503 Server Error: Klippy Disconnected for url: http://neo3.local/printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard
2025-07-22 14:25:49,995 - ERROR - Klipper fetch for 'Ender 3 Neo #3': 503 Server Error: Klippy Disconnected for url: http://neo3.local/printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard
2025-07-22 14:39:46,009 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290eb6e0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:57,712 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e8530>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:39:57,715 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ea1e0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:08,366 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290eacc0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:08,670 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ec7d0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:22,034 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290eae40>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:27,854 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e9eb0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:27,859 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e8fb0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:44,359 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e9ee0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:57,856 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290ea990>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:57,862 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290e9e20>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:40:58,009 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290eb4a0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
2025-07-22 14:41:20,375 - ERROR - Klipper fetch for 'Tyler's printer': HTTPConnectionPool(host='tylerpi.local', port=80): Max retries exceeded with url: /printer/objects/query?print_stats&display_status&heater_bed&extruder&virtual_sdcard (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x762e290c3ce0>: Failed to resolve 'tylerpi.local' ([Errno -2] Name or service not known)"))
